,f,p,t
187,TOO99550904.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TOO99550904.V10.jpeg,1
188,TO104560100.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TO104560100.V10.jpeg,1
189,T0095690602.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0095690602.V10.jpeg,1
190,150279401.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/150279401.V10.jpeg,1
191,T0095690601.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0095690601.V10.jpeg,1
192,T0106709400.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0106709400.V10.jpeg,1
193,0153579302.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/0153579302.V10.jpeg,1
194,T0113213301.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0113213301.V10.jpeg,1
195,TO1000170500.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TO1000170500.V10.jpeg,1
196,158269806.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/158269806.V10.jpeg,1
197,160249900.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/160249900.V10.jpeg,1
198,156551400.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/156551400.V10.jpeg,1
199,148982410.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/148982410.V10.jpeg,1
200,TOO99265509.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TOO99265509.V10.jpeg,1
201,168497900.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/168497900.V10.jpeg,1
202,176547100.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/176547100.V10.jpeg,1
203,T0110755700.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0110755700.V10.jpeg,1
204,168569501.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/168569501.V10.jpeg,1
205,T0102776800.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0102776800.V10.jpeg,1
206,T0104267000.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0104267000.V10.jpeg,1
207,176949700.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/176949700.V10.jpeg,1
208,T00123740710.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T00123740710.V10.jpeg,1
209,T0110469400.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0110469400.V10.jpeg,1
210,T0146085829.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0146085829.V10.jpeg,1
211,T0053340600.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0053340600.V10.jpeg,1
212,TOO97342300.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TOO97342300.V10.jpeg,1
213,T00124001100.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T00124001100.V10.jpeg,1
214,TOO94409901.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TOO94409901.V10.jpeg,1
215,101050702.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/101050702.V10.jpeg,1
216,103947900.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/103947900.V10.jpeg,1
217,TO105937600.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TO105937600.V10.jpeg,1
218,T0107781500.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0107781500.V10.jpeg,1
219,156953202.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/156953202.V10.jpeg,1
220,TO105937601.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TO105937601.V10.jpeg,1
221,00141982100.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/00141982100.V10.jpeg,1
222,179070000.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/179070000.V10.jpeg,1
223,TOO104492304.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TOO104492304.V10.jpeg,1
224,T0087600500.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0087600500.V10.jpeg,1
225,156953200.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/156953200.V10.jpeg,1
226,TOO49095100.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TOO49095100.V10.jpeg,1
227,T0053340602.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0053340602.V10.jpeg,1
228,TOO2780807.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TOO2780807.V10.jpeg,1
229,135951200.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/135951200.V10.jpeg,1
230,160088500.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/160088500.V10.jpeg,1
231,112531900.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/112531900.V10.jpeg,1
232,156928801.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/156928801.V10.jpeg,1
233,53899400.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/53899400.V10.jpeg,1
234,TO106352309.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TO106352309.V10.jpeg,1
235,T0048520300.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0048520300.V10.jpeg,1
236,155823200.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/155823200.V10.jpeg,1
237,146968400.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/146968400.V10.jpeg,1
238,TOO46679405.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TOO46679405.V10.jpeg,1
239,168569500.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/168569500.V10.jpeg,1
240,T00162790800.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T00162790800.V10.jpeg,1
241,T0070773300.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0070773300.V10.jpeg,1
242,T00163980800.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T00163980800.V10.jpeg,1
243,171905600.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/171905600.V10.jpeg,1
244,0153579301.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/0153579301.V10.jpeg,1
245,T0069008205.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0069008205.V10.jpeg,1
246,T0111444504.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0111444504.V10.jpeg,1
247,TOO84471100.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TOO84471100.V10.jpeg,1
248,T0097775003.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0097775003.V10.jpeg,1
249,TO102074503.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TO102074503.V10.jpeg,1
250,T0099711502.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0099711502.V10.jpeg,1
251,T0097523900.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0097523900.V10.jpeg,1
252,TOO80517309.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TOO80517309.V10.jpeg,1
253,T00156099802.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T00156099802.V10.jpeg,1
254,T0044936600.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0044936600.V10.jpeg,1
255,176984100.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/176984100.V10.jpeg,1
256,T00158801400.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T00158801400.V10.jpeg,1
257,171114200.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/171114200.V10.jpeg,1
258,172206600.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/172206600.V10.jpeg,1
259,T00159103400.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T00159103400.V10.jpeg,1
260,98292301.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/98292301.V10.jpeg,1
261,T00144011100.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T00144011100.V10.jpeg,1
262,TOO98200207.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TOO98200207.V10.jpeg,1
263,T00140316400.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T00140316400.V10.jpeg,1
264,T0094202800.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0094202800.V10.jpeg,1
265,173217800.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/173217800.V10.jpeg,1
266,T0110755710.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0110755710.V10.jpeg,1
267,TO106238500.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TO106238500.V10.jpeg,1
268,TO107531900.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TO107531900.V10.jpeg,1
269,159301400.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/159301400.V10.jpeg,1
270,86303700.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/86303700.V10.jpeg,1
271,173730900.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/173730900.V10.jpeg,1
272,T0091813703.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0091813703.V10.jpeg,1
273,TO106439009.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TO106439009.V10.jpeg,1
274,T0091437305.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0091437305.V10.jpeg,1
275,T0141765322.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0141765322.V10.jpeg,1
276,145935903.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/145935903.V10.jpeg,1
277,165327105.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/165327105.V10.jpeg,1
278,176215500.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/176215500.V10.jpeg,1
279,TO11200.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TO11200.V10.jpeg,1
280,TO106456900.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TO106456900.V10.jpeg,1
281,174471700.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/174471700.V10.jpeg,1
282,152139101.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/152139101.V10.jpeg,1
283,107793318.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/107793318.V10.jpeg,1
284,TO106456904.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TO106456904.V10.jpeg,1
285,T0149480312.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0149480312.V10.jpeg,1
286,TOO79055403.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TOO79055403.V10.jpeg,1
287,TO102070211.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TO102070211.V10.jpeg,1
288,156952802.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/156952802.V10.jpeg,1
289,T00160990500.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T00160990500.V10.jpeg,1
290,152139100.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/152139100.V10.jpeg,1
291,T00144455010.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T00144455010.V10.jpeg,1
292,T0099711503.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0099711503.V10.jpeg,1
293,97858800.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/97858800.V10.jpeg,1
294,TO102095605.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TO102095605.V10.jpeg,1
295,175072300.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/175072300.V10.jpeg,1
296,TOO77842204.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TOO77842204.V10.jpeg,1
297,T0082396300.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0082396300.V10.jpeg,1
298,T0104221400.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0104221400.V10.jpeg,1
299,T0089208400.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0089208400.V10.jpeg,1
300,147846800.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/147846800.V10.jpeg,1
301,TOO99265506.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TOO99265506.V10.jpeg,1
302,162586900.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/162586900.V10.jpeg,1
303,T0151195709.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0151195709.V10.jpeg,1
304,171568401.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/171568401.V10.jpeg,1
305,TOO99265500.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TOO99265500.V10.jpeg,1
306,167783400.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/167783400.V10.jpeg,1
307,160196500.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/160196500.V10.jpeg,1
308,T0041423800.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0041423800.V10.jpeg,1
309,45610700.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/45610700.V10.jpeg,1
310,157780600.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/157780600.V10.jpeg,1
311,T00154254708.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T00154254708.V10.jpeg,1
312,5203748200.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/5203748200.V10.jpeg,1
313,T00142582002.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T00142582002.V10.jpeg,1
314,T0069008200.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0069008200.V10.jpeg,1
315,156952803.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/156952803.V10.jpeg,1
316,171604800.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/171604800.V10.jpeg,1
317,142826600.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/142826600.V10.jpeg,1
318,116826100.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/116826100.V10.jpeg,1
319,156331600.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/156331600.V10.jpeg,1
320,T00162223400.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T00162223400.V10.jpeg,1
321,TOO38843305.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TOO38843305.V10.jpeg,1
322,171558702.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/171558702.V10.jpeg,1
323,133004200.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/133004200.V10.jpeg,1
324,T0054647700.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0054647700.V10.jpeg,1
325,T0103350903.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0103350903.V10.jpeg,1
326,TO101047200.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TO101047200.V10.jpeg,1
327,T0110755703.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0110755703.V10.jpeg,1
328,T00151196106.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T00151196106.V10.jpeg,1
329,T0097960000.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0097960000.V10.jpeg,1
330,149332900.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/149332900.V10.jpeg,1
331,T00109389500.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T00109389500.V10.jpeg,1
332,T0104628101.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0104628101.V10.jpeg,1
333,TOO94088500.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TOO94088500.V10.jpeg,1
334,T00163248800.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T00163248800.V10.jpeg,1
335,TO11211.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TO11211.V10.jpeg,1
336,T0091671208.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0091671208.V10.jpeg,1
337,T0163438000.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0163438000.V10.jpeg,1
338,TO104560106.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TO104560106.V10.jpeg,1
339,T00160249901.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T00160249901.V10.jpeg,1
340,TO105937610.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/TO105937610.V10.jpeg,1
341,106928600.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/106928600.V10.jpeg,1
342,T0097858800.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T0097858800.V10.jpeg,1
343,T00148933605.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T00148933605.V10.jpeg,1
344,T00160249900.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/T00160249900.V10.jpeg,1
345,169123300.V10.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/1/169123300.V10.jpeg,1
